id,name,category,price,stock
6572,clothing-6572,clothing,3.64,4
6573,books-6573,books,5.01,11
6574,home-6574,home,6.38,18
6575,toys-6575,toys,7.75,25
6576,food-6576,food,9.12,32
6577,electronics-6577,electronics,10.49,39
6578,clothing-6578,clothing,11.86,46
6579,books-6579,books,13.23,53
6580,home-6580,home,14.60,60
6581,toys-6581,toys,15.97,67
6582,food-6582,food,17.34,74
6583,electronics-6583,electronics,18.71,81
6584,clothing-6584,clothing,20.08,88
6585,books-6585,books,21.45,95
6586,home-6586,home,22.82,102
6587,toys-6587,toys,24.19,109
6588,food-6588,food,25.56,116
6589,electronics-6589,electronics,26.93,123
6590,clothing-6590,clothing,28.30,130
6591,books-6591,books,29.67,137
6592,home-6592,home,31.04,144
6593,toys-6593,toys,32.41,151
6594,food-6594,food,33.78,158
6595,electronics-6595,electronics,35.15,165
6596,clothing-6596,clothing,36.52,172
6597,books-6597,books,37.89,179
6598,home-6598,home,39.26,186
6599,toys-6599,toys,40.63,193
6600,food-6600,food,42.00,200
6601,electronics-6601,electronics,43.37,207
6602,clothing-6602,clothing,44.74,214
6603,books-6603,books,46.11,221
6604,home-6604,home,47.48,228
6605,toys-6605,toys,48.85,235
6606,food-6606,food,50.22,242
6607,electronics-6607,electronics,51.59,249
6608,clothing-6608,clothing,52.96,256
6609,books-6609,books,54.33,263
6610,home-6610,home,55.70,270
6611,toys-6611,toys,57.07,277
6612,food-6612,food,58.44,284
6613,electronics-6613,electronics,59.81,291
6614,clothing-6614,clothing,61.18,298
6615,books-6615,books,62.55,305
6616,home-6616,home,63.92,312
6617,toys-6617,toys,65.29,319
6618,food-6618,food,66.66,326
6619,electronics-6619,electronics,68.03,333
6620,clothing-6620,clothing,69.40,340
6621,books-6621,books,70.77,347
6622,home-6622,home,72.14,354
6623,toys-6623,toys,73.51,361
6624,food-6624,food,74.88,368
6625,electronics-6625,electronics,76.25,375
6626,clothing-6626,clothing,77.62,382
6627,books-6627,books,78.99,389
6628,home-6628,home,80.36,396
6629,toys-6629,toys,81.73,403
6630,food-6630,food,83.10,410
6631,electronics-6631,electronics,84.47,417
6632,clothing-6632,clothing,85.84,424
6633,books-6633,books,87.21,431
6634,home-6634,home,88.58,438
6635,toys-6635,toys,89.95,445
6636,food-6636,food,91.32,452
6637,electronics-6637,electronics,92.69,459
6638,clothing-6638,clothing,94.06,466
6639,books-6639,books,95.43,473
6640,home-6640,home,96.80,480
6641,toys-6641,toys,98.17,487
6642,food-6642,food,99.54,494
6643,electronics-6643,electronics,0.91,1
6644,clothing-6644,clothing,2.28,8
6645,books-6645,books,3.65,15
6646,home-6646,home,5.02,22
6647,toys-6647,toys,6.39,29
6648,food-6648,food,7.76,36
6649,electronics-6649,electronics,9.13,43
6650,clothing-6650,clothing,10.50,50
6651,books-6651,books,11.87,57
6652,home-6652,home,13.24,64
6653,toys-6653,toys,14.61,71
6654,food-6654,food,15.98,78
6655,electronics-6655,electronics,17.35,85
6656,clothing-6656,clothing,18.72,92
6657,books-6657,books,20.09,99
6658,home-6658,home,21.46,106
6659,toys-6659,toys,22.83,113
6660,food-6660,food,24.20,120
6661,electronics-6661,electronics,25.57,127
6662,clothing-6662,clothing,26.94,134
6663,books-6663,books,28.31,141
6664,home-6664,home,29.68,148
6665,toys-6665,toys,31.05,155
6666,food-6666,food,32.42,162
6667,electronics-6667,electronics,33.79,169
6668,clothing-6668,clothing,35.16,176
6669,books-6669,books,36.53,183
6670,home-6670,home,37.90,190
6671,toys-6671,toys,39.27,197
6672,food-6672,food,40.64,204
6673,electronics-6673,electronics,42.01,211
6674,clothing-6674,clothing,43.38,218
6675,books-6675,books,44.75,225
6676,home-6676,home,46.12,232
6677,toys-6677,toys,47.49,239
6678,food-6678,food,48.86,246
6679,electronics-6679,electronics,50.23,253
6680,clothing-6680,clothing,51.60,260
6681,books-6681,books,52.97,267
6682,home-6682,home,54.34,274
6683,toys-6683,toys,55.71,281
6684,food-6684,food,57.08,288
6685,electronics-6685,electronics,58.45,295
6686,clothing-6686,clothing,59.82,302
6687,books-6687,books,61.19,309
6688,home-6688,home,62.56,316
6689,toys-6689,toys,63.93,323
6690,food-6690,food,65.30,330
6691,electronics-6691,electronics,66.67,337
6692,clothing-6692,clothing,68.04,344
6693,books-6693,books,69.41,351
6694,home-6694,home,70.78,358
6695,toys-6695,toys,72.15,365
6696,food-6696,food,73.52,372
6697,electronics-6697,electronics,74.89,379
6698,clothing-6698,clothing,76.26,386
6699,books-6699,books,77.63,393
6700,home-6700,home,79.00,400
6701,toys-6701,toys,80.37,407
6702,food-6702,food,81.74,414
6703,electronics-6703,electronics,83.11,421
6704,clothing-6704,clothing,84.48,428
6705,books-6705,books,85.85,435
6706,home-6706,home,87.22,442
6707,toys-6707,toys,88.59,449
6708,food-6708,food,89.96,456
6709,electronics-6709,electronics,91.33,463
6710,clothing-6710,clothing,92.70,470
6711,books-6711,books,94.07,477
6712,home-6712,home,95.44,484
6713,toys-6713,toys,96.81,491
6714,food-6714,food,98.18,498
6715,electronics-6715,electronics,99.55,5
6716,clothing-6716,clothing,0.92,12
6717,books-6717,books,2.29,19
6718,home-6718,home,3.66,26
6719,toys-6719,toys,5.03,33
6720,food-6720,food,6.40,40
6721,electronics-6721,electronics,7.77,47
6722,clothing-6722,clothing,9.14,54
6723,books-6723,books,10.51,61
6724,home-6724,home,11.88,68
6725,toys-6725,toys,13.25,75
6726,food-6726,food,14.62,82
6727,electronics-6727,electronics,15.99,89
6728,clothing-6728,clothing,17.36,96
6729,books-6729,books,18.73,103
6730,home-6730,home,20.10,110
6731,toys-6731,toys,21.47,117
6732,food-6732,food,22.84,124
6733,electronics-6733,electronics,24.21,131
6734,clothing-6734,clothing,25.58,138
6735,books-6735,books,26.95,145
6736,home-6736,home,28.32,152
6737,toys-6737,toys,29.69,159
6738,food-6738,food,31.06,166
6739,electronics-6739,electronics,32.43,173
6740,clothing-6740,clothing,33.80,180
6741,books-6741,books,35.17,187
6742,home-6742,home,36.54,194
6743,toys-6743,toys,37.91,201
6744,food-6744,food,39.28,208
6745,electronics-6745,electronics,40.65,215
6746,clothing-6746,clothing,42.02,222
6747,books-6747,books,43.39,229
6748,home-6748,home,44.76,236
6749,toys-6749,toys,46.13,243
6750,food-6750,food,47.50,250
6751,electronics-6751,electronics,48.87,257
6752,clothing-6752,clothing,50.24,264
6753,books-6753,books,51.61,271
6754,home-6754,home,52.98,278
6755,toys-6755,toys,54.35,285
6756,food-6756,food,55.72,292
6757,electronics-6757,electronics,57.09,299
6758,clothing-6758,clothing,58.46,306
6759,books-6759,books,59.83,313
6760,home-6760,home,61.20,320
6761,toys-6761,toys,62.57,327
6762,food-6762,food,63.94,334
6763,electronics-6763,electronics,65.31,341
6764,clothing-6764,clothing,66.68,348
6765,books-6765,books,68.05,355
6766,home-6766,home,69.42,362
6767,toys-6767,toys,70.79,369
6768,food-6768,food,72.16,376
6769,electronics-6769,electronics,73.53,383
6770,clothing-6770,clothing,74.90,390
6771,books-6771,books,76.27,397
6772,home-6772,home,77.64,404
6773,toys-6773,toys,79.01,411
6774,food-6774,food,80.38,418
6775,electronics-6775,electronics,81.75,425
6776,clothing-6776,clothing,83.12,432
6777,books-6777,books,84.49,439
6778,home-6778,home,85.86,446
6779,toys-6779,toys,87.23,453
6780,food-6780,food,88.60,460
6781,electronics-6781,electronics,89.97,467
6782,clothing-6782,clothing,91.34,474
6783,books-6783,books,92.71,481
6784,home-6784,home,94.08,488
6785,toys-6785,toys,95.45,495
6786,food-6786,food,96.82,2
6787,electronics-6787,electronics,98.19,9
6788,clothing-6788,clothing,99.56,16
6789,books-6789,books,0.93,23
6790,home-6790,home,2.30,30
6791,toys-6791,toys,3.67,37
6792,food-6792,food,5.04,44
6793,electronics-6793,electronics,6.41,51
6794,clothing-6794,clothing,7.78,58
6795,books-6795,books,9.15,65
6796,home-6796,home,10.52,72
6797,toys-6797,toys,11.89,79
6798,food-6798,food,13.26,86
6799,electronics-6799,electronics,14.63,93
6800,clothing-6800,clothing,16.00,100
6801,books-6801,books,17.37,107
6802,home-6802,home,18.74,114
6803,toys-6803,toys,20.11,121
6804,food-6804,food,21.48,128
6805,electronics-6805,electronics,22.85,135
6806,clothing-6806,clothing,24.22,142
6807,books-6807,books,25.59,149
6808,home-6808,home,26.96,156
6809,toys-6809,toys,28.33,163
6810,food-6810,food,29.70,170
6811,electronics-6811,electronics,31.07,177
6812,clothing-6812,clothing,32.44,184
6813,books-6813,books,33.81,191
6814,home-6814,home,35.18,198
6815,toys-6815,toys,36.55,205
6816,food-6816,food,37.92,212
6817,electronics-6817,electronics,39.29,219
6818,clothing-6818,clothing,40.66,226
6819,books-6819,books,42.03,233
6820,home-6820,home,43.40,240
6821,toys-6821,toys,44.77,247
6822,food-6822,food,46.14,254
6823,electronics-6823,electronics,47.51,261
6824,clothing-6824,clothing,48.88,268
6825,books-6825,books,50.25,275
6826,home-6826,home,51.62,282
6827,toys-6827,toys,52.99,289
6828,food-6828,food,54.36,296
6829,electronics-6829,electronics,55.73,303
6830,clothing-6830,clothing,57.10,310
6831,books-6831,books,58.47,317
6832,home-6832,home,59.84,324
6833,toys-6833,toys,61.21,331
6834,food-6834,food,62.58,338
6835,electronics-6835,electronics,63.95,345
6836,clothing-6836,clothing,65.32,352
6837,books-6837,books,66.69,359
6838,home-6838,home,68.06,366
6839,toys-6839,toys,69.43,373
6840,food-6840,food,70.80,380
6841,electronics-6841,electronics,72.17,387
6842,clothing-6842,clothing,73.54,394
6843,books-6843,books,74.91,401
6844,home-6844,home,76.28,408
6845,toys-6845,toys,77.65,415
6846,food-6846,food,79.02,422
6847,electronics-6847,electronics,80.39,429
6848,clothing-6848,clothing,81.76,436
6849,books-6849,books,83.13,443
6850,home-6850,home,84.50,450
6851,toys-6851,toys,85.87,457
6852,food-6852,food,87.24,464
6853,electronics-6853,electronics,88.61,471
6854,clothing-6854,clothing,89.98,478
6855,books-6855,books,91.35,485
6856,home-6856,home,92.72,492
6857,toys-6857,toys,94.09,499
6858,food-6858,food,95.46,6
6859,electronics-6859,electronics,96.83,13
6860,clothing-6860,clothing,98.20,20
6861,books-6861,books,99.57,27
6862,home-6862,home,0.94,34
6863,toys-6863,toys,2.31,41
6864,food-6864,food,3.68,48
6865,electronics-6865,electronics,5.05,55
6866,clothing-6866,clothing,6.42,62
6867,books-6867,books,7.79,69
6868,home-6868,home,9.16,76
6869,toys-6869,toys,10.53,83
6870,food-6870,food,11.90,90
6871,electronics-6871,electronics,13.27,97
6872,clothing-6872,clothing,14.64,104
6873,books-6873,books,16.01,111
6874,home-6874,home,17.38,118
6875,toys-6875,toys,18.75,125
6876,food-6876,food,20.12,132
6877,electronics-6877,electronics,21.49,139
6878,clothing-6878,clothing,22.86,146
6879,books-6879,books,24.23,153
6880,home-6880,home,25.60,160
6881,toys-6881,toys,26.97,167
6882,food-6882,food,28.34,174
6883,electronics-6883,electronics,29.71,181
6884,clothing-6884,clothing,31.08,188
6885,books-6885,books,32.45,195
6886,home-6886,home,33.82,202
6887,toys-6887,toys,35.19,209
6888,food-6888,food,36.56,216
6889,electronics-6889,electronics,37.93,223
6890,clothing-6890,clothing,39.30,230
6891,books-6891,books,40.67,237
6892,home-6892,home,42.04,244
6893,toys-6893,toys,43.41,251
6894,food-6894,food,44.78,258
6895,electronics-6895,electronics,46.15,265
6896,clothing-6896,clothing,47.52,272
6897,books-6897,books,48.89,279
6898,home-6898,home,50.26,286
6899,toys-6899,toys,51.63,293
6900,food-6900,food,53.00,300
6901,electronics-6901,electronics,54.37,307
6902,clothing-6902,clothing,55.74,314
6903,books-6903,books,57.11,321
6904,home-6904,home,58.48,328
6905,toys-6905,toys,59.85,335
6906,food-6906,food,61.22,342
6907,electronics-6907,electronics,62.59,349
6908,clothing-6908,clothing,63.96,356
6909,books-6909,books,65.33,363
6910,home-6910,home,66.70,370
6911,toys-6911,toys,68.07,377
6912,food-6912,food,69.44,384
6913,electronics-6913,electronics,70.81,391
6914,clothing-6914,clothing,72.18,398
6915,books-6915,books,73.55,405
6916,home-6916,home,74.92,412
6917,toys-6917,toys,76.29,419
6918,food-6918,food,77.66,426
6919,electronics-6919,electronics,79.03,433
6920,clothing-6920,clothing,80.40,440
6921,books-6921,books,81.77,447
6922,home-6922,home,83.14,454
6923,toys-6923,toys,84.51,461
6924,food-6924,food,85.88,468
6925,electronics-6925,electronics,87.25,475
6926,clothing-6926,clothing,88.62,482
6927,books-6927,books,89.99,489
6928,home-6928,home,91.36,496
6929,toys-6929,toys,92.73,3
6930,food-6930,food,94.10,10
6931,electronics-6931,electronics,95.47,17
6932,clothing-6932,clothing,96.84,24
6933,books-6933,books,98.21,31
6934,home-6934,home,99.58,38
6935,toys-6935,toys,0.95,45
6936,food-6936,food,2.32,52
6937,electronics-6937,electronics,3.69,59
6938,clothing-6938,clothing,5.06,66
6939,books-6939,books,6.43,73
6940,home-6940,home,7.80,80
6941,toys-6941,toys,9.17,87
6942,food-6942,food,10.54,94
6943,electronics-6943,electronics,11.91,101
6944,clothing-6944,clothing,13.28,108
6945,books-6945,books,14.65,115
6946,home-6946,home,16.02,122
6947,toys-6947,toys,17.39,129
6948,food-6948,food,18.76,136
6949,electronics-6949,electronics,20.13,143
6950,clothing-6950,clothing,21.50,150
6951,books-6951,books,22.87,157
6952,home-6952,home,24.24,164
6953,toys-6953,toys,25.61,171
6954,food-6954,food,26.98,178
6955,electronics-6955,electronics,28.35,185
6956,clothing-6956,clothing,29.72,192
6957,books-6957,books,31.09,199
6958,home-6958,home,32.46,206
6959,toys-6959,toys,33.83,213
6960,food-6960,food,35.20,220
6961,electronics-6961,electronics,36.57,227
6962,clothing-6962,clothing,37.94,234
6963,books-6963,books,39.31,241
6964,home-6964,home,40.68,248
6965,toys-6965,toys,42.05,255
6966,food-6966,food,43.42,262
6967,electronics-6967,electronics,44.79,269
6968,clothing-6968,clothing,46.16,276
6969,books-6969,books,47.53,283
6970,home-6970,home,48.90,290
6971,toys-6971,toys,50.27,297
6972,food-6972,food,51.64,304
6973,electronics-6973,electronics,53.01,311
6974,clothing-6974,clothing,54.38,318
6975,books-6975,books,55.75,325
6976,home-6976,home,57.12,332
6977,toys-6977,toys,58.49,339
6978,food-6978,food,59.86,346
6979,electronics-6979,electronics,61.23,353
6980,clothing-6980,clothing,62.60,360
6981,books-6981,books,63.97,367
6982,home-6982,home,65.34,374
6983,toys-6983,toys,66.71,381
6984,food-6984,food,68.08,388
6985,electronics-6985,electronics,69.45,395
6986,clothing-6986,clothing,70.82,402
6987,books-6987,books,72.19,409
6988,home-6988,home,73.56,416
6989,toys-6989,toys,74.93,423
6990,food-6990,food,76.30,430
6991,electronics-6991,electronics,77.67,437
6992,clothing-6992,clothing,79.04,444
6993,books-6993,books,80.41,451
6994,home-6994,home,81.78,458
6995,toys-6995,toys,83.15,465
6996,food-6996,food,84.52,472
6997,electronics-6997,electronics,85.89,479
6998,clothing-6998,clothing,87.26,486
6999,books-6999,books,88.63,493
7000,home-7000,home,90.00,0
7001,toys-7001,toys,91.37,7
7002,food-7002,food,92.74,14
7003,electronics-7003,electronics,94.11,21
7004,clothing-7004,clothing,95.48,28
7005,books-7005,books,96.85,35
7006,home-7006,home,98.22,42
7007,toys-7007,toys,99.59,49
7008,food-7008,food,0.96,56
7009,electronics-7009,electronics,2.33,63
7010,clothing-7010,clothing,3.70,70
7011,books-7011,books,5.07,77
7012,home-7012,home,6.44,84
7013,toys-7013,toys,7.81,91
7014,food-7014,food,9.18,98
7015,electronics-7015,electronics,10.55,105
7016,clothing-7016,clothing,11.92,112
7017,books-7017,books,13.29,119
7018,home-7018,home,14.66,126
7019,toys-7019,toys,16.03,133
7020,food-7020,food,17.40,140
7021,electronics-7021,electronics,18.77,147
7022,clothing-7022,clothing,20.14,154
7023,books-7023,books,21.51,161
7024,home-7024,home,22.88,168
7025,toys-7025,toys,24.25,175
7026,food-7026,food,25.62,182
7027,electronics-7027,electronics,26.99,189
7028,clothing-7028,clothing,28.36,196
7029,books-7029,books,29.73,203
7030,home-7030,home,31.10,210
7031,toys-7031,toys,32.47,217
7032,food-7032,food,33.84,224
7033,electronics-7033,electronics,35.21,231
7034,clothing-7034,clothing,36.58,238
7035,books-7035,books,37.95,245
7036,home-7036,home,39.32,252
7037,toys-7037,toys,40.69,259
7038,food-7038,food,42.06,266
7039,electronics-7039,electronics,43.43,273
7040,clothing-7040,clothing,44.80,280
7041,books-7041,books,46.17,287
7042,home-7042,home,47.54,294
7043,toys-7043,toys,48.91,301
7044,food-7044,food,50.28,308
7045,electronics-7045,electronics,51.65,315
7046,clothing-7046,clothing,53.02,322
7047,books-7047,books,54.39,329
7048,home-7048,home,55.76,336
7049,toys-7049,toys,57.13,343
7050,food-7050,food,58.50,350
7051,electronics-7051,electronics,59.87,357
7052,clothing-7052,clothing,61.24,364
7053,books-7053,books,62.61,371
7054,home-7054,home,63.98,378
7055,toys-7055,toys,65.35,385
7056,food-7056,food,66.72,392
7057,electronics-7057,electronics,68.09,399
7058,clothing-7058,clothing,69.46,406
7059,books-7059,books,70.83,413
7060,home-7060,home,72.20,420
7061,toys-7061,toys,73.57,427
7062,food-7062,food,74.94,434
7063,electronics-7063,electronics,76.31,441
7064,clothing-7064,clothing,77.68,448
7065,books-7065,books,79.05,455
7066,home-7066,home,80.42,462
7067,toys-7067,toys,81.79,469
7068,food-7068,food,83.16,476
7069,electronics-7069,electronics,84.53,483
7070,clothing-7070,clothing,85.90,490
7071,books-7071,books,87.27,497
7072,home-7072,home,88.64,4
7073,toys-7073,toys,90.01,11
7074,food-7074,food,91.38,18
7075,electronics-7075,electronics,92.75,25
7076,clothing-7076,clothing,94.12,32
7077,books-7077,books,95.49,39
7078,home-7078,home,96.86,46
7079,toys-7079,toys,98.23,53
7080,food-7080,food,99.60,60
7081,electronics-7081,electronics,0.97,67
7082,clothing-7082,clothing,2.34,74
7083,books-7083,books,3.71,81
7084,home-7084,home,5.08,88
7085,toys-7085,toys,6.45,95
7086,food-7086,food,7.82,102
7087,electronics-7087,electronics,9.19,109
7088,clothing-7088,clothing,10.56,116
7089,books-7089,books,11.93,123
7090,home-7090,home,13.30,130
7091,toys-7091,toys,14.67,137
7092,food-7092,food,16.04,144
7093,electronics-7093,electronics,17.41,151
7094,clothing-7094,clothing,18.78,158
7095,books-7095,books,20.15,165
7096,home-7096,home,21.52,172
7097,toys-7097,toys,22.89,179
7098,food-7098,food,24.26,186
7099,electronics-7099,electronics,25.63,193
7100,clothing-7100,clothing,27.00,200
7101,books-7101,books,28.37,207
7102,home-7102,home,29.74,214
7103,toys-7103,toys,31.11,221
7104,food-7104,food,32.48,228
7105,electronics-7105,electronics,33.85,235
7106,clothing-7106,clothing,35.22,242
7107,books-7107,books,36.59,249
7108,home-7108,home,37.96,256
7109,toys-7109,toys,39.33,263
7110,food-7110,food,40.70,270
7111,electronics-7111,electronics,42.07,277
7112,clothing-7112,clothing,43.44,284
7113,books-7113,books,44.81,291
7114,home-7114,home,46.18,298
7115,toys-7115,toys,47.55,305
7116,food-7116,food,48.92,312
7117,electronics-7117,electronics,50.29,319
